#Class	ID	Enh	Prom	TX	Tx_expression	Gene_expression	DNase_Enh	DNase_Prom	H4K20me1_Enh	H4K20me1_Prom	H3K9me3_Enh	H3K9me3_Prom	H3K9ac_Enh	H3K9ac_Prom	H3K79me2_Enh	H3K79me2_Prom	H3K4me3_Enh	H3K4me3_Prom	H3K4me2_Enh	H3K4me2_Prom	H3K4me1_Enh	H3K4me1_Prom	H3K36me3_Enh	H3K36me3_Prom	H3K27me3_Enh	H3K27me3_Prom	H3K27ac_Enh	H3K27ac_Prom	H2A.Z_Enh	H2A.Z_Prom	CTCF_Enh	CTCF_Prom	HiC_Contact
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55247084:55247584	ENST00000423954.3	0.0	6.72	37288.88	191.88	2013.39	510.59	864.41	205.17	64835.63	256.05	11420.16	362.13	165235.15	166.46	50003.5	153.46	8326.48	277.08	1831.26	2432.94	1172.25	153.84	107269.66	271.98	14546.98	158.44	9839.0	237.0	27.368980407715
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55247215:55247715	ENST00000583149.1	0.0	6.72	37288.88	192.9	2013.39	479.35	864.41	193.65	64835.63	253.0	11420.16	328.5	165235.15	160.85	50003.5	149.8	8326.48	278.4	1831.26	2375.35	1172.25	153.6	107269.66	266.35	14546.98	151.7	9839.0	402.0	27.368980407715
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55256058:55256558	ENST00000506241.1	1.99	6.72	37288.88	209.4	2013.39	521.28	864.41	215.63	64835.63	264.44	11420.16	419.69	165235.15	189.4	50003.5	164.23	8326.48	386.92	1831.26	3090.96	1172.25	149.16	107269.66	339.4	14546.98	173.75	9839.0	536.0	33.085552215576
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55271856:55272356	ENST00000381294.7	0.0	6.72	37288.88	174.43	2013.39	660.67	864.41	176.67	64835.63	249.6	11420.16	881.64	165235.15	170.61	50003.5	146.3	8326.48	595.54	1831.26	633.41	1172.25	173.86	107269.66	234.82	14546.98	178.78	9839.0	686.0	58.974521636963
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55271856:55272356	ENST00000381293.6	0.0	6.72	37288.88	174.43	2013.39	660.67	864.41	176.67	64835.63	249.6	11420.16	881.64	165235.15	170.61	50003.5	146.3	8326.48	595.54	1831.26	633.41	1172.25	173.86	107269.66	234.82	14546.98	178.78	9839.0	686.0	58.974521636963
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55271856:55272356	ENST00000396816.1	1.16	6.72	37288.88	174.43	2013.39	660.67	864.41	176.67	64835.63	249.6	11420.16	881.64	165235.15	170.61	50003.5	146.3	8326.48	595.54	1831.26	633.41	1172.25	173.86	107269.66	234.82	14546.98	178.78	9839.0	686.0	58.974521636963
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55271892:55272392	ENST00000336909.9	1.39	6.72	37288.88	176.19	2013.39	690.19	864.41	179.02	64835.63	253.88	11420.16	916.67	165235.15	173.11	50003.5	148.78	8326.48	623.24	1831.26	640.77	1172.25	176.19	107269.66	243.76	14546.98	183.29	9839.0	722.0	58.974521636963
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55278378:55278878	ENST00000522633.2	0.0	6.72	37288.88	327.92	2013.39	1325.82	864.41	206.97	64835.63	465.41	11420.16	2506.17	165235.15	317.53	50003.5	437.09	8326.48	1590.35	1831.26	576.65	1172.25	186.84	107269.66	608.64	14546.98	264.9	9839.0	5071.0	84.761100769043
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55290370:55290870	ENST00000503773.6	1.7	6.72	37288.88	10151.15	2013.39	543.2	864.41	247.85	64835.63	23415.3	11420.16	2410.45	165235.15	48982.85	50003.5	11983.25	8326.48	1019.25	1831.26	710.05	1172.25	313.75	107269.66	38248.05	14546.98	5044.75	9839.0	4639.0	734.11791992188
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55290372:55290872	ENST00000577363.1	0.0	6.72	37288.88	10226.59	2013.39	542.52	864.41	247.41	64835.63	23341.78	11420.16	2393.77	165235.15	48773.11	50003.5	11930.25	8326.48	1015.65	1831.26	707.63	1172.25	312.95	107269.66	38128.23	14546.98	5027.35	9839.0	4681.0	734.11791992188
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55290542:55291042	ENST00000502326.7	0.0	6.72	37288.88	17730.13	2013.39	421.64	864.41	202.42	64835.63	16056.83	11420.16	1245.08	165235.15	34765.57	50003.5	8108.37	8326.48	868.62	1831.26	442.38	1172.25	249.17	107269.66	27168.79	14546.98	3758.92	9839.0	5651.0	734.11791992188
1	1:chr5:55289559:55291877:chr5:55290821:55290821:IL6ST	chr5:55289559:55291877	chr5:55290571:55291071	ENST00000381298.6	0.47	6.72	37288.88	18273.45	2013.39	395.05	864.41	197.14	64835.63	14910.59	11420.16	1149.9	165235.15	33823.99	50003.5	7774.78	8326.48	863.62	1831.26	400.31	1172.25	242.0	107269.66	25735.05	14546.98	3647.94	9839.0	5694.0	734.11791992188
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55243172:55243672	ENST00000523039.5	0.0	6.72	866.46	184.9	262.42	363.94	185.81	210.37	687.11	201.84	197.81	249.73	657.5	138.03	2604.45	131.0	2617.59	226.54	308.09	2278.65	268.97	145.94	1910.86	186.4	833.53	157.12	1230.0	594.0	24.321075439453
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55247084:55247584	ENST00000423954.3	0.0	6.72	866.46	191.88	262.42	510.59	185.81	205.17	687.11	256.05	197.81	362.13	657.5	166.46	2604.45	153.46	2617.59	277.08	308.09	2432.94	268.97	153.84	1910.86	271.98	833.53	158.44	1230.0	237.0	26.230398178101
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55247215:55247715	ENST00000583149.1	0.0	6.72	866.46	192.9	262.42	479.35	185.81	193.65	687.11	253.0	197.81	328.5	657.5	160.85	2604.45	149.8	2617.59	278.4	308.09	2375.35	268.97	153.6	1910.86	266.35	833.53	151.7	1230.0	402.0	26.230398178101
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55256058:55256558	ENST00000506241.1	1.99	6.72	866.46	209.4	262.42	521.28	185.81	215.63	687.11	264.44	197.81	419.69	657.5	189.4	2604.45	164.23	2617.59	386.92	308.09	3090.96	268.97	149.16	1910.86	339.4	833.53	173.75	1230.0	536.0	26.82710647583
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55271856:55272356	ENST00000381294.7	0.0	6.72	866.46	174.43	262.42	660.67	185.81	176.67	687.11	249.6	197.81	881.64	657.5	170.61	2604.45	146.3	2617.59	595.54	308.09	633.41	268.97	173.86	1910.86	234.82	833.53	178.78	1230.0	686.0	39.67200088501
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55271856:55272356	ENST00000381293.6	0.0	6.72	866.46	174.43	262.42	660.67	185.81	176.67	687.11	249.6	197.81	881.64	657.5	170.61	2604.45	146.3	2617.59	595.54	308.09	633.41	268.97	173.86	1910.86	234.82	833.53	178.78	1230.0	686.0	39.67200088501
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55271856:55272356	ENST00000396816.1	1.16	6.72	866.46	174.43	262.42	660.67	185.81	176.67	687.11	249.6	197.81	881.64	657.5	170.61	2604.45	146.3	2617.59	595.54	308.09	633.41	268.97	173.86	1910.86	234.82	833.53	178.78	1230.0	686.0	39.67200088501
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55271892:55272392	ENST00000336909.9	1.39	6.72	866.46	176.19	262.42	690.19	185.81	179.02	687.11	253.88	197.81	916.67	657.5	173.11	2604.45	148.78	2617.59	623.24	308.09	640.77	268.97	176.19	1910.86	243.76	833.53	183.29	1230.0	722.0	39.67200088501
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55278378:55278878	ENST00000522633.2	0.0	6.72	866.46	327.92	262.42	1325.82	185.81	206.97	687.11	465.41	197.81	2506.17	657.5	317.53	2604.45	437.09	2617.59	1590.35	308.09	576.65	268.97	186.84	1910.86	608.64	833.53	264.9	1230.0	5071.0	31.873729705811
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55290370:55290870	ENST00000503773.6	1.7	6.72	866.46	10151.15	262.42	543.2	185.81	247.85	687.11	23415.3	197.81	2410.45	657.5	48982.85	2604.45	11983.25	2617.59	1019.25	308.09	710.05	268.97	313.75	1910.86	38248.05	833.53	5044.75	1230.0	4639.0	47.715091705322
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55290372:55290872	ENST00000577363.1	0.0	6.72	866.46	10226.59	262.42	542.52	185.81	247.41	687.11	23341.78	197.81	2393.77	657.5	48773.11	2604.45	11930.25	2617.59	1015.65	308.09	707.63	268.97	312.95	1910.86	38128.23	833.53	5027.35	1230.0	4681.0	47.715091705322
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55290542:55291042	ENST00000502326.7	0.0	6.72	866.46	17730.13	262.42	421.64	185.81	202.42	687.11	16056.83	197.81	1245.08	657.5	34765.57	2604.45	8108.37	2617.59	868.62	308.09	442.38	268.97	249.17	1910.86	27168.79	833.53	3758.92	1230.0	5651.0	47.715091705322
0	0:chr5:55438509:55439009:chr5:55290821:55290821:IL6ST	chr5:55438509:55439009	chr5:55290571:55291071	ENST00000381298.6	0.47	6.72	866.46	18273.45	262.42	395.05	185.81	197.14	687.11	14910.59	197.81	1149.9	657.5	33823.99	2604.45	7774.78	2617.59	863.62	308.09	400.31	268.97	242.0	1910.86	25735.05	833.53	3647.94	1230.0	5694.0	47.715091705322
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55243172:55243672	ENST00000523039.5	0.0	6.72	465.26	184.9	287.8	363.94	247.06	210.37	639.83	201.84	228.29	249.73	378.2	138.03	1271.19	131.0	2343.58	226.54	391.43	2278.65	243.17	145.94	1341.96	186.4	790.89	157.12	1173.0	594.0	24.321075439453
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55247084:55247584	ENST00000423954.3	0.0	6.72	465.26	191.88	287.8	510.59	247.06	205.17	639.83	256.05	228.29	362.13	378.2	166.46	1271.19	153.46	2343.58	277.08	391.43	2432.94	243.17	153.84	1341.96	271.98	790.89	158.44	1173.0	237.0	26.230398178101
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55247215:55247715	ENST00000583149.1	0.0	6.72	465.26	192.9	287.8	479.35	247.06	193.65	639.83	253.0	228.29	328.5	378.2	160.85	1271.19	149.8	2343.58	278.4	391.43	2375.35	243.17	153.6	1341.96	266.35	790.89	151.7	1173.0	402.0	26.230398178101
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55256058:55256558	ENST00000506241.1	1.99	6.72	465.26	209.4	287.8	521.28	247.06	215.63	639.83	264.44	228.29	419.69	378.2	189.4	1271.19	164.23	2343.58	386.92	391.43	3090.96	243.17	149.16	1341.96	339.4	790.89	173.75	1173.0	536.0	26.82710647583
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55271856:55272356	ENST00000381294.7	0.0	6.72	465.26	174.43	287.8	660.67	247.06	176.67	639.83	249.6	228.29	881.64	378.2	170.61	1271.19	146.3	2343.58	595.54	391.43	633.41	243.17	173.86	1341.96	234.82	790.89	178.78	1173.0	686.0	39.67200088501
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55271856:55272356	ENST00000381293.6	0.0	6.72	465.26	174.43	287.8	660.67	247.06	176.67	639.83	249.6	228.29	881.64	378.2	170.61	1271.19	146.3	2343.58	595.54	391.43	633.41	243.17	173.86	1341.96	234.82	790.89	178.78	1173.0	686.0	39.67200088501
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55271856:55272356	ENST00000396816.1	1.16	6.72	465.26	174.43	287.8	660.67	247.06	176.67	639.83	249.6	228.29	881.64	378.2	170.61	1271.19	146.3	2343.58	595.54	391.43	633.41	243.17	173.86	1341.96	234.82	790.89	178.78	1173.0	686.0	39.67200088501
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55271892:55272392	ENST00000336909.9	1.39	6.72	465.26	176.19	287.8	690.19	247.06	179.02	639.83	253.88	228.29	916.67	378.2	173.11	1271.19	148.78	2343.58	623.24	391.43	640.77	243.17	176.19	1341.96	243.76	790.89	183.29	1173.0	722.0	39.67200088501
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55278378:55278878	ENST00000522633.2	0.0	6.72	465.26	327.92	287.8	1325.82	247.06	206.97	639.83	465.41	228.29	2506.17	378.2	317.53	1271.19	437.09	2343.58	1590.35	391.43	576.65	243.17	186.84	1341.96	608.64	790.89	264.9	1173.0	5071.0	31.873729705811
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55290370:55290870	ENST00000503773.6	1.7	6.72	465.26	10151.15	287.8	543.2	247.06	247.85	639.83	23415.3	228.29	2410.45	378.2	48982.85	1271.19	11983.25	2343.58	1019.25	391.43	710.05	243.17	313.75	1341.96	38248.05	790.89	5044.75	1173.0	4639.0	47.715091705322
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55290372:55290872	ENST00000577363.1	0.0	6.72	465.26	10226.59	287.8	542.52	247.06	247.41	639.83	23341.78	228.29	2393.77	378.2	48773.11	1271.19	11930.25	2343.58	1015.65	391.43	707.63	243.17	312.95	1341.96	38128.23	790.89	5027.35	1173.0	4681.0	47.715091705322
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55290542:55291042	ENST00000502326.7	0.0	6.72	465.26	17730.13	287.8	421.64	247.06	202.42	639.83	16056.83	228.29	1245.08	378.2	34765.57	1271.19	8108.37	2343.58	868.62	391.43	442.38	243.17	249.17	1341.96	27168.79	790.89	3758.92	1173.0	5651.0	47.715091705322
0	0:chr5:55439188:55439688:chr5:55290821:55290821:IL6ST	chr5:55439188:55439688	chr5:55290571:55291071	ENST00000381298.6	0.47	6.72	465.26	18273.45	287.8	395.05	247.06	197.14	639.83	14910.59	228.29	1149.9	378.2	33823.99	1271.19	7774.78	2343.58	863.62	391.43	400.31	243.17	242.0	1341.96	25735.05	790.89	3647.94	1173.0	5694.0	47.715091705322
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55243172:55243672	ENST00000523039.5	0.0	6.72	863.64	184.9	295.33	363.94	205.32	210.37	878.28	201.84	241.28	249.73	667.41	138.03	2238.55	131.0	3825.95	226.54	252.74	2278.65	308.58	145.94	2328.81	186.4	971.71	157.12	530.0	594.0	18.579500198364
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55247084:55247584	ENST00000423954.3	0.0	6.72	863.64	191.88	295.33	510.59	205.32	205.17	878.28	256.05	241.28	362.13	667.41	166.46	2238.55	153.46	3825.95	277.08	252.74	2432.94	308.58	153.84	2328.81	271.98	971.71	158.44	530.0	237.0	21.792509078979
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55247215:55247715	ENST00000583149.1	0.0	6.72	863.64	192.9	295.33	479.35	205.32	193.65	878.28	253.0	241.28	328.5	667.41	160.85	2238.55	149.8	3825.95	278.4	252.74	2375.35	308.58	153.6	2328.81	266.35	971.71	151.7	530.0	402.0	21.792509078979
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55256058:55256558	ENST00000506241.1	1.99	6.72	863.64	209.4	295.33	521.28	205.32	215.63	878.28	264.44	241.28	419.69	667.41	189.4	2238.55	164.23	3825.95	386.92	252.74	3090.96	308.58	149.16	2328.81	339.4	971.71	173.75	530.0	536.0	30.18620300293
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55271856:55272356	ENST00000381294.7	0.0	6.72	863.64	174.43	295.33	660.67	205.32	176.67	878.28	249.6	241.28	881.64	667.41	170.61	2238.55	146.3	3825.95	595.54	252.74	633.41	308.58	173.86	2328.81	234.82	971.71	178.78	530.0	686.0	31.305583953857
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55271856:55272356	ENST00000381293.6	0.0	6.72	863.64	174.43	295.33	660.67	205.32	176.67	878.28	249.6	241.28	881.64	667.41	170.61	2238.55	146.3	3825.95	595.54	252.74	633.41	308.58	173.86	2328.81	234.82	971.71	178.78	530.0	686.0	31.305583953857
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55271856:55272356	ENST00000396816.1	1.16	6.72	863.64	174.43	295.33	660.67	205.32	176.67	878.28	249.6	241.28	881.64	667.41	170.61	2238.55	146.3	3825.95	595.54	252.74	633.41	308.58	173.86	2328.81	234.82	971.71	178.78	530.0	686.0	31.305583953857
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55271892:55272392	ENST00000336909.9	1.39	6.72	863.64	176.19	295.33	690.19	205.32	179.02	878.28	253.88	241.28	916.67	667.41	173.11	2238.55	148.78	3825.95	623.24	252.74	640.77	308.58	176.19	2328.81	243.76	971.71	183.29	530.0	722.0	31.305583953857
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55278378:55278878	ENST00000522633.2	0.0	6.72	863.64	327.92	295.33	1325.82	205.32	206.97	878.28	465.41	241.28	2506.17	667.41	317.53	2238.55	437.09	3825.95	1590.35	252.74	576.65	308.58	186.84	2328.81	608.64	971.71	264.9	530.0	5071.0	42.255168914795
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55290370:55290870	ENST00000503773.6	1.7	6.72	863.64	10151.15	295.33	543.2	205.32	247.85	878.28	23415.3	241.28	2410.45	667.41	48982.85	2238.55	11983.25	3825.95	1019.25	252.74	710.05	308.58	313.75	2328.81	38248.05	971.71	5044.75	530.0	4639.0	44.926239013672
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55290372:55290872	ENST00000577363.1	0.0	6.72	863.64	10226.59	295.33	542.52	205.32	247.41	878.28	23341.78	241.28	2393.77	667.41	48773.11	2238.55	11930.25	3825.95	1015.65	252.74	707.63	308.58	312.95	2328.81	38128.23	971.71	5027.35	530.0	4681.0	44.926239013672
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55290542:55291042	ENST00000502326.7	0.0	6.72	863.64	17730.13	295.33	421.64	205.32	202.42	878.28	16056.83	241.28	1245.08	667.41	34765.57	2238.55	8108.37	3825.95	868.62	252.74	442.38	308.58	249.17	2328.81	27168.79	971.71	3758.92	530.0	5651.0	44.926239013672
0	0:chr5:55443658:55444158:chr5:55290821:55290821:IL6ST	chr5:55443658:55444158	chr5:55290571:55291071	ENST00000381298.6	0.47	6.72	863.64	18273.45	295.33	395.05	205.32	197.14	878.28	14910.59	241.28	1149.9	667.41	33823.99	2238.55	7774.78	3825.95	863.62	252.74	400.31	308.58	242.0	2328.81	25735.05	971.71	3647.94	530.0	5694.0	44.926239013672
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55243172:55243672	ENST00000523039.5	0.0	6.72	1485.96	184.9	242.93	363.94	179.09	210.37	506.06	201.84	288.32	249.73	484.12	138.03	955.16	131.0	2468.09	226.54	186.7	2278.65	280.88	145.94	1697.36	186.4	880.11	157.12	351.0	594.0	18.579500198364
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55247084:55247584	ENST00000423954.3	0.0	6.72	1485.96	191.88	242.93	510.59	179.09	205.17	506.06	256.05	288.32	362.13	484.12	166.46	955.16	153.46	2468.09	277.08	186.7	2432.94	280.88	153.84	1697.36	271.98	880.11	158.44	351.0	237.0	21.792509078979
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55247215:55247715	ENST00000583149.1	0.0	6.72	1485.96	192.9	242.93	479.35	179.09	193.65	506.06	253.0	288.32	328.5	484.12	160.85	955.16	149.8	2468.09	278.4	186.7	2375.35	280.88	153.6	1697.36	266.35	880.11	151.7	351.0	402.0	21.792509078979
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55256058:55256558	ENST00000506241.1	1.99	6.72	1485.96	209.4	242.93	521.28	179.09	215.63	506.06	264.44	288.32	419.69	484.12	189.4	955.16	164.23	2468.09	386.92	186.7	3090.96	280.88	149.16	1697.36	339.4	880.11	173.75	351.0	536.0	30.18620300293
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55271856:55272356	ENST00000381294.7	0.0	6.72	1485.96	174.43	242.93	660.67	179.09	176.67	506.06	249.6	288.32	881.64	484.12	170.61	955.16	146.3	2468.09	595.54	186.7	633.41	280.88	173.86	1697.36	234.82	880.11	178.78	351.0	686.0	31.305583953857
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55271856:55272356	ENST00000381293.6	0.0	6.72	1485.96	174.43	242.93	660.67	179.09	176.67	506.06	249.6	288.32	881.64	484.12	170.61	955.16	146.3	2468.09	595.54	186.7	633.41	280.88	173.86	1697.36	234.82	880.11	178.78	351.0	686.0	31.305583953857
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55271856:55272356	ENST00000396816.1	1.16	6.72	1485.96	174.43	242.93	660.67	179.09	176.67	506.06	249.6	288.32	881.64	484.12	170.61	955.16	146.3	2468.09	595.54	186.7	633.41	280.88	173.86	1697.36	234.82	880.11	178.78	351.0	686.0	31.305583953857
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55271892:55272392	ENST00000336909.9	1.39	6.72	1485.96	176.19	242.93	690.19	179.09	179.02	506.06	253.88	288.32	916.67	484.12	173.11	955.16	148.78	2468.09	623.24	186.7	640.77	280.88	176.19	1697.36	243.76	880.11	183.29	351.0	722.0	31.305583953857
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55278378:55278878	ENST00000522633.2	0.0	6.72	1485.96	327.92	242.93	1325.82	179.09	206.97	506.06	465.41	288.32	2506.17	484.12	317.53	955.16	437.09	2468.09	1590.35	186.7	576.65	280.88	186.84	1697.36	608.64	880.11	264.9	351.0	5071.0	42.255168914795
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55290370:55290870	ENST00000503773.6	1.7	6.72	1485.96	10151.15	242.93	543.2	179.09	247.85	506.06	23415.3	288.32	2410.45	484.12	48982.85	955.16	11983.25	2468.09	1019.25	186.7	710.05	280.88	313.75	1697.36	38248.05	880.11	5044.75	351.0	4639.0	44.926239013672
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55290372:55290872	ENST00000577363.1	0.0	6.72	1485.96	10226.59	242.93	542.52	179.09	247.41	506.06	23341.78	288.32	2393.77	484.12	48773.11	955.16	11930.25	2468.09	1015.65	186.7	707.63	280.88	312.95	1697.36	38128.23	880.11	5027.35	351.0	4681.0	44.926239013672
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55290542:55291042	ENST00000502326.7	0.0	6.72	1485.96	17730.13	242.93	421.64	179.09	202.42	506.06	16056.83	288.32	1245.08	484.12	34765.57	955.16	8108.37	2468.09	868.62	186.7	442.38	280.88	249.17	1697.36	27168.79	880.11	3758.92	351.0	5651.0	44.926239013672
0	0:chr5:55444308:55444808:chr5:55290821:55290821:IL6ST	chr5:55444308:55444808	chr5:55290571:55291071	ENST00000381298.6	0.47	6.72	1485.96	18273.45	242.93	395.05	179.09	197.14	506.06	14910.59	288.32	1149.9	484.12	33823.99	955.16	7774.78	2468.09	863.62	186.7	400.31	280.88	242.0	1697.36	25735.05	880.11	3647.94	351.0	5694.0	44.926239013672
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55243172:55243672	ENST00000523039.5	0.0	6.72	21426.47	184.9	957.67	363.94	320.66	210.37	38042.83	201.84	3850.16	249.73	67908.7	138.03	19397.28	131.0	2225.47	226.54	802.27	2278.65	299.05	145.94	70470.24	186.4	7298.67	157.12	2001.0	594.0	
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55247084:55247584	ENST00000423954.3	0.0	6.72	21426.47	191.88	957.67	510.59	320.66	205.17	38042.83	256.05	3850.16	362.13	67908.7	166.46	19397.28	153.46	2225.47	277.08	802.27	2432.94	299.05	153.84	70470.24	271.98	7298.67	158.44	2001.0	237.0	
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55247215:55247715	ENST00000583149.1	0.0	6.72	21426.47	192.9	957.67	479.35	320.66	193.65	38042.83	253.0	3850.16	328.5	67908.7	160.85	19397.28	149.8	2225.47	278.4	802.27	2375.35	299.05	153.6	70470.24	266.35	7298.67	151.7	2001.0	402.0	
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55256058:55256558	ENST00000506241.1	1.99	6.72	21426.47	209.4	957.67	521.28	320.66	215.63	38042.83	264.44	3850.16	419.69	67908.7	189.4	19397.28	164.23	2225.47	386.92	802.27	3090.96	299.05	149.16	70470.24	339.4	7298.67	173.75	2001.0	536.0	
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55271856:55272356	ENST00000381294.7	0.0	6.72	21426.47	174.43	957.67	660.67	320.66	176.67	38042.83	249.6	3850.16	881.64	67908.7	170.61	19397.28	146.3	2225.47	595.54	802.27	633.41	299.05	173.86	70470.24	234.82	7298.67	178.78	2001.0	686.0	
0	0:chr5:150460395:150461164:chr5:55290821:55290821:IL6ST	chr5:150460395:150461164	chr5:55271856:55272356	ENST00000381293.6	0.0	6.72	21426.47	174.43	957.67	660.67	320.66	176.67	38042.83	249.6	3850.16	881.64	67908.7	170.61	19397.28	146.3	2225.47	595.54	802.27	633.41	299.05	173.86	70470.24	234.82	7298.67	178.78	2001.0	686.0	
